geoid,age,race,population,registered,reg_frac
01101,65+,Native American,37,33,0.8918918918918919
01101,65+,Asian,479,252,0.5260960334029228
01101,65+,Black,13906,11562,0.8314396663310801
01101,65+,Other,117,104,0.8888888888888888
01101,65+,White,18391,14734,0.8011527377521613
01101,65+,Hispanic,237,100,0.4219409282700422
01103,18-34,Native American,63,66,1.0476190476190477
01103,18-34,Asian,236,61,0.2584745762711864
01103,18-34,Black,3366,1846,0.5484254307783719
01103,18-34,Other,1203,117,0.09725685785536159
01103,18-34,White,17199,10532,0.6123611837897552
01103,18-34,Hispanic,2589,634,0.24488219389725763
01103,35-64,Native American,306,122,0.39869281045751637
01103,35-64,Asian,223,110,0.49327354260089684
01103,35-64,Black,5670,3461,0.6104056437389771
01103,35-64,Other,1029,135,0.13119533527696792
01103,35-64,White,38103,23805,0.6247539563813873
01103,35-64,Hispanic,2717,409,0.15053367684946634
01103,65+,Native American,59,42,0.711864406779661
01103,65+,Asian,49,32,0.6530612244897959
01103,65+,Black,1417,1285,0.9068454481298518
01103,65+,Other,175,45,0.2571428571428571
01103,65+,White,18396,15671,0.8518699717329854
01103,65+,Hispanic,403,88,0.21836228287841192
01105,18-34,Native American,1,3,3.0
01105,18-34,Asian,8,0,0.0
01105,18-34,Black,1301,685,0.5265180630284396
01105,18-34,Other,49,3,0.061224489795918366
01105,18-34,White,813,211,0.25953259532595324
01105,18-34,Hispanic,60,2,0.03333333333333333
01105,35-64,Native American,2,1,0.5
01105,35-64,Asian,1,2,2.0
01105,35-64,Black,2493,1326,0.5318892900120337
01105,35-64,Other,1,4,4.0
01105,35-64,White,812,568,0.6995073891625616
01105,35-64,Hispanic,1,3,3.0
01105,65+,Native American,1,1,1.0
01105,65+,Asian,1,1,1.0
01105,65+,Black,1014,690,0.6804733727810651
01105,65+,Other,4,2,0.5
01105,65+,White,754,536,0.7108753315649867
01105,65+,Hispanic,1,0,0.0
01107,18-34,Native American,28,1,0.03571428571428571
01107,18-34,Asian,1,1,1.0
01107,18-34,Black,1774,875,0.4932356257046223
01107,18-34,Other,66,9,0.13636363636363635
01107,18-34,White,2092,1037,0.49569789674952197
01107,18-34,Hispanic,326,8,0.024539877300613498
01107,35-64,Native American,1,0,0.0
01107,35-64,Asian,12,10,0.8333333333333334
01107,35-64,Black,3181,1776,0.5583149952845017
01107,35-64,Other,190,9,0.04736842105263158
01107,35-64,White,4466,2519,0.5640394088669951
01107,35-64,Hispanic,504,8,0.015873015873015872
01107,65+,Native American,1,0,0.0
01107,65+,Asian,1,4,4.0
01107,65+,Black,1231,886,0.7197400487408611
01107,65+,Other,1,3,3.0
01107,65+,White,2500,1864,0.7456
01107,65+,Hispanic,12,4,0.3333333333333333
01109,18-34,Native American,38,13,0.34210526315789475
01109,18-34,Asian,413,14,0.03389830508474576
01109,18-34,Black,4510,1618,0.35875831485587584
01109,18-34,Other,5,41,8.2
01109,18-34,White,6345,2288,0.36059889676910956
01109,18-34,Hispanic,206,54,0.2621359223300971
01109,35-64,Native American,87,24,0.27586206896551724
01109,35-64,Asian,144,27,0.1875
01109,35-64,Black,3908,2560,0.6550665301944729
01109,35-64,Other,21,34,1.619047619047619
01109,35-64,White,6003,3945,0.6571714142928535
01109,35-64,Hispanic,258,27,0.10465116279069768
01109,65+,Native American,7,7,1.0
01109,65+,Asian,4,9,2.25
01109,65+,Black,1329,1129,0.8495109104589917
01109,65+,Other,1,10,10.0
01109,65+,White,3564,2716,0.7620650953984287
01109,65+,Hispanic,42,1,0.023809523809523808
01111,18-34,Native American,1,3,3.0
01111,18-34,Asian,10,4,0.4
01111,18-34,Black,1052,503,0.4781368821292776
01111,18-34,Other,28,16,0.5714285714285714
01111,18-34,White,3084,2031,0.6585603112840467
01111,18-34,Hispanic,227,25,0.11013215859030837
01111,35-64,Native American,38,6,0.15789473684210525
01111,35-64,Asian,13,6,0.46153846153846156
01111,35-64,Black,1757,1008,0.5737051792828686
01111,35-64,Other,16,17,1.0625
01111,35-64,White,6877,4495,0.6536280354805875
01111,35-64,Hispanic,88,18,0.20454545454545456
01111,65+,Native American,1,4,4.0
01111,65+,Asian,11,6,0.5454545454545454
01111,65+,Black,690,481,0.6971014492753623
01111,65+,Other,1,8,8.0
01111,65+,White,3856,3092,0.8018672199170125
01111,65+,Hispanic,66,4,0.06060606060606061
01113,18-34,Native American,56,13,0.23214285714285715
01113,18-34,Asian,144,38,0.2638888888888889
01113,18-34,Black,6203,2964,0.4778333064646139
01113,18-34,Other,394,98,0.24873096446700507
01113,18-34,White,6064,2628,0.433377308707124
01113,18-34,Hispanic,844,138,0.16350710900473933
01113,35-64,Native American,116,20,0.1724137931034483
01113,35-64,Asian,242,68,0.2809917355371901
01113,35-64,Black,10128,5937,0.586196682464455
01113,35-64,Other,263,143,0.5437262357414449
01113,35-64,White,10654,5786,0.5430824103623052
01113,35-64,Hispanic,1032,216,0.20930232558139536
01113,65+,Native American,8,5,0.625
01113,65+,Asian,65,23,0.35384615384615387
01113,65+,Black,2870,2239,0.7801393728222996
01113,65+,Other,11,68,6.181818181818182
01113,65+,White,4988,3847,0.7712510024057738
01113,65+,Hispanic,90,45,0.5
01115,18-34,Native American,114,8,0.07017543859649122
01115,18-34,Asian,166,47,0.28313253012048195
01115,18-34,Black,1917,1127,0.5878977569118414
01115,18-34,Other,124,73,0.5887096774193549
01115,18-34,White,15166,9326,0.6149281287089542
01115,18-34,Hispanic,527,121,0.22960151802656548
01115,35-64,Native American,140,38,0.2714285714285714
01115,35-64,Asian,329,108,0.3282674772036474
01115,35-64,Black,3611,2384,0.6602049293824426
01115,35-64,Other,165,98,0.593939393939394
01115,35-64,White,30929,20860,0.6744479291280029
01115,35-64,Hispanic,641,148,0.23088923556942278
01115,65+,Native American,68,18,0.2647058823529412
01115,65+,Asian,45,36,0.8
01115,65+,Black,740,618,0.8351351351351352
01115,65+,Other,11,54,4.909090909090909
01115,65+,White,13338,11335,0.8498275603538762
01115,65+,Hispanic,138,23,0.16666666666666666
01117,18-34,Native American,283,41,0.14487632508833923
01117,18-34,Asian,774,402,0.5193798449612403
01117,18-34,Black,6104,4008,0.6566186107470511
01117,18-34,Other,1756,345,0.19646924829157175
01117,18-34,White,32773,21983,0.6707655692185641
01117,18-34,Hispanic,2993,771,0.25760106916137654
01117,35-64,Native American,257,80,0.311284046692607
01117,35-64,Asian,1826,719,0.3937568455640745
01117,35-64,Black,10406,8175,0.7856044589659812
01117,35-64,Other,1953,538,0.27547363031234
01117,35-64,White,70120,47098,0.6716771249286937
