geoid,local_voter_score,partisan_score,p_turnout_score,m_turnout_score,offyear_m_turnout_score,pp_turnout_score,nonpp_turnout_score,climate_score,yale_score,biden_support_score
37099,34.45043946092792,47.53048264182896,65.17896909398813,54.33189034716341,6.910192633361561,30.22646591871296,27.379302497883156,46.65582485484472,20.955787567250844,40.089309114153295
34023,29.75120612835889,57.87895304247504,63.88700830776067,60.29025032034761,25.893765160362943,19.16894401127261,22.514827248698527,56.66716824931888,35.557824974679136,51.662541547591296
25017,36.16681506362531,73.24932068365648,70.0672434376666,60.12994649450182,18.969537505013594,28.096416460732637,30.521884913190284,63.34814714830589,43.783817365430394,61.11541612267053
17001,35.844572308334634,37.492907468294966,67.06122331819843,59.7579771410678,11.006599342414283,30.06114503418401,28.65229372162204,31.581295339491668,14.111126767913992,26.487098794426178
22117,44.005031865705845,47.81335388203934,57.32000583138954,52.40345718093968,30.508488837054323,18.282155948017333,24.681635288237253,41.05315949514725,20.842587578622908,37.55134752363894
13285,36.18958387403752,49.14095860566448,63.09455624355007,54.007797270955166,13.89521270496502,21.58918988648089,24.840606008485263,41.675107419903696,18.977414424546527,36.69554748103931
47125,29.685597147950084,45.194048680015065,61.54968114392096,49.018860040005535,4.03737943873408,20.40530568593661,19.297037213079047,44.89091404238464,18.30011784511785,39.33821251733016
21111,37.96722502498693,61.76967760611808,64.87522452727656,58.21492166163238,29.37266023002036,22.30375046566425,24.066123134673656,51.310271524439536,31.377562467279017,52.85771881395464
55135,38.54087900790336,33.051700288184435,71.19745116874802,62.56571886007045,14.59575088056356,28.77397374319564,33.320137688120404,26.51643963246161,12.050417657264026,26.212651802351733
18003,30.48031681149432,49.18736010875055,63.20805811357442,54.916154459763725,11.39925139596246,25.379435573324088,19.5905858086198,38.80937076668192,18.39765129023273,36.40830355752118
42043,36.468518254605776,53.11254426385436,67.14370023328894,61.827814731267786,30.164304856652592,29.80414136155948,30.619502445357035,48.53140206773248,28.748572927733008,47.97631824424116
36017,34.19268244961846,34.84800438253249,62.20424949131319,54.18223117858821,29.239438879323856,19.06881358585069,15.248020034434187,34.85674427704951,14.68334181177851,30.45130111524163
37151,30.86698263052724,31.30222840159699,65.74206666071407,55.62891054504637,7.549277395818716,27.98139086954855,21.90230621069684,31.565294358764152,11.14130245427064,22.666854537070257
48257,30.374623743547957,39.5415862492983,61.261993103263926,49.23617311342187,12.686682349167311,22.709797107647827,18.89516693843728,32.71627954360228,15.903979896767186,29.77348410757946
48323,34.84986093003042,64.71070462450083,57.3695478552106,39.3087079737215,5.202816780454292,23.066593670831733,18.030031345270302,64.62710560625814,32.56654932637983,63.829074315514994
01077,35.77525201424021,28.3727931668761,64.36601650002733,52.6412901345863,9.012515252508695,28.383367025442077,22.5801416889763,28.153715570545238,12.703440134907243,23.983301480232335
22073,39.19441799647076,37.77603717056821,61.17490351901689,55.33209896917686,30.34629309907075,22.592795663433687,25.352758594424408,40.703345139708794,24.063654136674664,40.058996331137074
36101,32.59556693650531,33.2594364904552,64.09612151248166,55.883661894273125,30.28356461086636,20.434456681350927,15.116237151248162,33.889812214328984,14.51742753822714,28.65005782256733
47045,36.65014996053671,39.596190476190486,60.12454091028679,51.24449355432781,4.983178111023415,24.34797684819785,25.36121546961326,32.67426466719284,13.172170481452248,26.013875295974746
51197,37.08402831023295,38.55421658718158,64.37329300918927,56.5743340700244,29.17128649528906,17.097580551355136,14.29506804699314,26.61987024476555,9.207649660867002,19.214974933647888
